Date_Time,air_pressure_at_sea_level,air_temperature,air_temperature_max,air_temperature_min,cloud_area_fraction,cloud_area_fraction_high,cloud_area_fraction_low,cloud_area_fraction_medium,dew_point_temperature,fog_area_fraction,precipitation_amount,relative_humidity,ultraviolet_index_clear_sky,wind_from_direction,wind_speed
2020-11-06 01:00:00,1032.8hPa,3.3celsius,,,89.1%,0.0%,89.1%,0.0%,3.2celsius,58.6%,0.0mm,99.7%,0.01,106.7degrees,1.6m/s
2020-11-06 02:00:00,1032.1hPa,3.0celsius,,,96.9%,0.0%,96.9%,0.0%,3.0celsius,89.1%,0.0mm,99.9%,0.01,96.5degrees,1.4m/s
2020-11-06 03:00:00,1031.2hPa,3.0celsius,,,92.2%,0.0%,92.2%,0.0%,3.0celsius,89.1%,0.0mm,99.9%,0.01,88.3degrees,1.3m/s
2020-11-06 04:00:00,1030.6hPa,2.9celsius,,,89.1%,0.0%,89.1%,0.0%,2.9celsius,89.1%,0.0mm,99.6%,0.01,104.5degrees,1.3m/s
2020-11-06 05:00:00,1029.8hPa,2.8celsius,,,89.1%,0.0%,89.1%,0.0%,2.7celsius,89.1%,0.0mm,99.9%,0.01,97.4degrees,1.2m/s
2020-11-06 06:00:00,1029.2hPa,3.1celsius,,,89.1%,0.0%,89.1%,0.0%,3.1celsius,64.1%,0.0mm,99.6%,0.01,89.8degrees,1.4m/s
2020-11-06 07:00:00,1028.6hPa,3.7celsius,,,93.8%,0.0%,93.8%,0.0%,3.6celsius,42.2%,0.0mm,99.3%,0.01,88.7degrees,1.4m/s
2020-11-06 08:00:00,1028.2hPa,4.4celsius,,,94.5%,0.0%,94.5%,3.1%,4.3celsius,0.0%,0.0mm,99.0%,0.01,88.6degrees,1.6m/s
2020-11-06 09:00:00,1027.7hPa,5.7celsius,,,74.2%,0.0%,74.2%,0.0%,5.0celsius,0.0%,0.0mm,94.4%,0.21,92.2degrees,1.9m/s
2020-11-06 10:00:00,1027.0hPa,7.1celsius,,,52.3%,0.0%,52.3%,0.0%,5.3celsius,0.0%,0.0mm,87.6%,0.51,97.6degrees,2.1m/s
2020-11-06 11:00:00,1026.1hPa,8.5celsius,,,6.2%,0.0%,6.2%,0.0%,6.0celsius,0.0%,0.0mm,84.3%,0.81,99.6degrees,2.7m/s
2020-11-06 12:00:00,1025.1hPa,9.5celsius,,,13.3%,0.0%,13.3%,0.0%,6.2celsius,0.0%,0.0mm,80.6%,1.01,106.5degrees,3.4m/s
2020-11-06 13:00:00,1024.1hPa,9.7celsius,,,85.2%,0.0%,85.2%,3.1%,5.7celsius,0.0%,0.0mm,76.8%,0.91,119.6degrees,3.5m/s
2020-11-06 14:00:00,1023.2hPa,9.9celsius,,,95.3%,0.0%,94.5%,11.7%,5.5celsius,0.0%,0.0mm,74.5%,0.61,118.8degrees,3.2m/s
2020-11-06 15:00:00,1022.4hPa,9.9celsius,,,96.9%,3.1%,96.1%,21.9%,5.3celsius,0.0%,0.0mm,72.9%,0.31,116.2degrees,3.2m/s
2020-11-06 16:00:00,1021.7hPa,9.6celsius,,,89.8%,0.8%,81.2%,50.8%,5.5celsius,0.0%,0.0mm,76.1%,0.11,104.4degrees,2.8m/s
2020-11-06 17:00:00,1021.2hPa,8.8celsius,,,92.2%,82.0%,68.0%,14.1%,6.0celsius,0.0%,0.0mm,82.7%,0.01,91.8degrees,2.8m/s
2020-11-06 18:00:00,1020.9hPa,8.4celsius,,,98.4%,96.1%,39.8%,70.3%,6.0celsius,0.0%,0.0mm,84.4%,0.01,97.7degrees,2.8m/s
2020-11-06 19:00:00,1020.5hPa,8.1celsius,,,88.3%,84.4%,2.3%,39.8%,5.8celsius,0.0%,0.0mm,85.1%,0.01,101.9degrees,3.0m/s
2020-11-06 20:00:00,1020.4hPa,7.5celsius,,,97.7%,94.5%,0.8%,87.5%,5.8celsius,0.0%,0.0mm,88.1%,0.01,94.8degrees,2.9m/s
2020-11-06 21:00:00,1020.5hPa,7.4celsius,,,97.7%,92.2%,12.5%,88.3%,5.3celsius,0.0%,0.0mm,85.8%,0.01,100.6degrees,2.7m/s
2020-11-06 22:00:00,1020.6hPa,7.2celsius,,,96.1%,91.4%,18.8%,78.9%,4.7celsius,0.0%,0.0mm,83.4%,0.01,91.2degrees,2.4m/s
2020-11-06 23:00:00,1020.3hPa,6.9celsius,,,89.8%,86.7%,6.2%,25.8%,4.4celsius,0.0%,0.0mm,83.5%,0.01,79.2degrees,2.4m/s
2020-11-07 00:00:00,1019.8hPa,6.1celsius,,,64.8%,62.5%,2.3%,3.9%,4.5celsius,0.0%,0.0mm,89.1%,0.01,62.9degrees,2.4m/s
2020-11-07 01:00:00,1019.7hPa,5.4celsius,,,14.8%,5.5%,0.8%,9.4%,4.7celsius,0.0%,0.0mm,94.7%,0.01,63.2degrees,2.2m/s
2020-11-07 02:00:00,1019.6hPa,4.9celsius,,,5.5%,0.0%,5.5%,0.0%,4.7celsius,0.0%,0.0mm,98.8%,0.01,65.5degrees,2.2m/s
2020-11-07 03:00:00,1019.2hPa,4.6celsius,,,78.1%,0.0%,78.1%,0.0%,4.4celsius,0.0%,0.0mm,99.0%,0.01,69.6degrees,2.3m/s
2020-11-07 04:00:00,1019.1hPa,4.5celsius,,,86.7%,0.0%,86.7%,0.0%,4.3celsius,0.0%,0.0mm,99.0%,0.01,82.1degrees,2.2m/s
2020-11-07 05:00:00,1019.0hPa,4.8celsius,,,81.2%,0.0%,81.2%,0.0%,4.6celsius,0.0%,0.0mm,98.9%,0.01,64.5degrees,2.2m/s
2020-11-07 06:00:00,1018.7hPa,4.8celsius,9.5celsius,6.3celsius,79.7%,0.0%,79.7%,0.0%,4.6celsius,0.0%,0.2mm,99.0%,0.01,56.5degrees,2.3m/s
2020-11-07 12:00:00,1017.7hPa,9.6celsius,10.9celsius,9.6celsius,100.0%,37.5%,100.0%,0.8%,8.0celsius,,0.2mm,90.6%,,46.1degrees,2.6m/s
2020-11-07 18:00:00,1015.8hPa,10.4celsius,10.6celsius,10.3celsius,100.0%,98.4%,100.0%,96.9%,9.4celsius,,7.6mm,94.1%,,44.6degrees,2.9m/s
2020-11-08 00:00:00,1013.8hPa,10.4celsius,11.1celsius,10.4celsius,100.0%,98.4%,100.0%,99.2%,9.5celsius,,2.8mm,94.4%,,53.0degrees,3.0m/s
2020-11-08 06:00:00,1011.7hPa,11.2celsius,12.7celsius,11.2celsius,100.0%,83.6%,100.0%,99.2%,10.7celsius,,0.1mm,96.6%,,112.3degrees,1.9m/s
2020-11-08 12:00:00,1011.1hPa,12.8celsius,13.3celsius,12.1celsius,100.0%,100.0%,39.1%,11.7%,11.4celsius,,1.9mm,91.1%,,98.6degrees,2.9m/s
2020-11-08 18:00:00,1007.7hPa,12.1celsius,13.0celsius,12.1celsius,100.0%,47.7%,100.0%,53.9%,11.1celsius,,3.2mm,93.0%,,116.4degrees,3.9m/s
2020-11-09 00:00:00,1007.6hPa,12.9celsius,12.9celsius,12.1celsius,99.2%,99.2%,40.6%,55.5%,11.4celsius,,1.6mm,90.8%,,149.4degrees,5.3m/s
2020-11-09 06:00:00,1007.9hPa,12.1celsius,13.1celsius,12.0celsius,99.2%,89.8%,97.7%,33.6%,11.0celsius,,1.2mm,92.6%,,151.5degrees,2.7m/s
2020-11-09 12:00:00,1010.4hPa,13.1celsius,13.5celsius,12.0celsius,100.0%,0.0%,100.0%,15.6%,12.0celsius,,0.5mm,92.8%,,144.8degrees,3.2m/s
2020-11-09 18:00:00,1011.6hPa,11.9celsius,11.9celsius,11.6celsius,39.8%,0.0%,21.1%,29.7%,11.1celsius,,0.3mm,94.6%,,142.8degrees,2.5m/s
2020-11-10 00:00:00,1013.4hPa,11.8celsius,11.8celsius,11.3celsius,100.0%,0.0%,100.0%,17.2%,11.3celsius,,0.2mm,96.1%,,118.2degrees,1.9m/s
2020-11-10 06:00:00,1012.6hPa,11.4celsius,12.1celsius,11.2celsius,100.0%,0.0%,99.2%,35.9%,11.0celsius,,0.7mm,96.7%,,94.6degrees,1.3m/s
2020-11-10 12:00:00,1012.5hPa,12.1celsius,12.6celsius,11.0celsius,100.0%,72.7%,100.0%,28.1%,10.8celsius,,0.6mm,91.3%,,192.1degrees,2.1m/s
2020-11-10 18:00:00,1012.5hPa,10.9celsius,10.9celsius,9.5celsius,90.6%,90.6%,1.6%,0.0%,9.8celsius,,0.0mm,92.2%,,172.7degrees,2.0m/s
2020-11-11 00:00:00,1011.1hPa,10.7celsius,12.6celsius,10.7celsius,100.0%,96.1%,24.2%,98.4%,9.3celsius,,3.0mm,91.3%,,142.2degrees,4.7m/s
2020-11-11 06:00:00,1009.0hPa,12.6celsius,12.6celsius,11.3celsius,100.0%,99.2%,100.0%,7.0%,11.2celsius,,0.4mm,90.9%,,169.9degrees,4.6m/s
2020-11-11 12:00:00,1012.4hPa,11.6celsius,13.3celsius,11.2celsius,100.0%,99.2%,10.9%,100.0%,9.1celsius,,11.3mm,84.5%,,25.1degrees,0.1m/s
2020-11-11 18:00:00,1011.4hPa,13.1celsius,13.0celsius,12.1celsius,100.0%,53.1%,14.1%,100.0%,11.6celsius,,0.5mm,91.1%,,166.0degrees,4.8m/s
2020-11-12 00:00:00,1013.7hPa,12.1celsius,12.2celsius,11.6celsius,100.0%,53.1%,100.0%,67.2%,11.1celsius,,0.1mm,93.1%,,136.7degrees,4.2m/s
2020-11-12 06:00:00,1012.9hPa,11.7celsius,12.5celsius,11.7celsius,100.0%,100.0%,100.0%,96.9%,10.7celsius,,0.1mm,92.9%,,111.9degrees,3.2m/s
2020-11-12 12:00:00,1012.7hPa,12.5celsius,13.1celsius,12.4celsius,99.2%,0.0%,99.2%,37.5%,10.6celsius,,0.1mm,87.6%,,86.8degrees,3.4m/s
2020-11-12 18:00:00,1011.2hPa,12.4celsius,12.5celsius,12.3celsius,100.0%,93.0%,100.0%,57.8%,10.7celsius,,0.1mm,88.5%,,101.6degrees,4.5m/s
2020-11-13 00:00:00,1010.9hPa,12.3celsius,12.3celsius,11.9celsius,100.0%,10.9%,100.0%,0.0%,10.5celsius,,0.0mm,88.3%,,99.0degrees,4.5m/s
2020-11-13 06:00:00,1009.8hPa,11.9celsius,12.4celsius,11.8celsius,100.0%,0.0%,100.0%,0.8%,10.1celsius,,0.1mm,87.7%,,99.2degrees,4.2m/s
2020-11-13 12:00:00,1009.8hPa,12.4celsius,12.5celsius,11.8celsius,99.2%,98.4%,87.5%,48.4%,10.2celsius,,0.8mm,85.7%,,110.3degrees,4.4m/s
2020-11-13 18:00:00,1009.3hPa,11.8celsius,,,97.7%,0.0%,97.7%,14.8%,10.8celsius,,,92.9%,,130.5degrees,2.9m/s
